last_name, first_name,player_id,year,wobacon,oz_swing_percent,whiff_percent,swing_percent,f_strike_percent,class
Jeffers, Ryan,680777,2021,0.419,28.1,34.2,46.3,62.5,C
Miller, Owen,680911,2021,0.302,34.6,26.2,48.9,60.4,H
Vaughn, Andrew,683734,2021,0.346,29.1,24.6,45.4,59.1,F
Pujols, Albert,405395,2022,0.415,34.9,21.3,48.2,60.6,E
Cabrera, Miguel,408234,2022,0.329,31.5,27,50.2,61.9,H
Molina, Yadier,425877,2022,0.262,41.3,22,58.6,70,F
Cano, Robinson,429664,2022,0.198,40,24.9,56.8,58.7,H
Suzuki, Kurt,435559,2022,0.253,27.4,21.1,48.1,61.6,B
Cruz Jr., Nelson,443558,2022,0.334,31.1,32,50.8,61.5,H
Peralta, David,444482,2022,0.378,32.9,26.2,50.4,61,G
Escobar, Alcides,444876,2022,0.291,36.6,21.3,54.3,64.9,F
Longoria, Evan,446334,2022,0.425,26.1,29.4,44.4,58.9,C
Blackmon, Charlie,453568,2022,0.366,32,21.4,51.5,59.7,F
Maldonado, Martin,455117,2022,0.343,31,32.2,49.9,66.5,H
Chirinos, Robinson,455139,2022,0.303,31.1,33.3,50.3,63.2,H
Cain, Lorenzo,456715,2022,0.237,32.2,25.8,53,66,H
Solano, Donovan,456781,2022,0.368,32.2,20.9,49.5,63.7,E
McCutchen, Andrew,457705,2022,0.348,20.8,24.2,44.9,57.4,B
Turner, Justin,457759,2022,0.372,26.7,20.3,48.2,57.8,A
Votto, Joey,458015,2022,0.351,23,29.6,46.5,57.7,D
Andrus, Elvis,462101,2022,0.338,29.4,21.4,45.6,61.2,F
Santana, Carlos,467793,2022,0.308,21.7,21.3,42.6,57.6,B
Belt, Brandon,474832,2022,0.353,21.2,32.4,47.1,58.9,D
Lowrie, Jed,476704,2022,0.246,23.6,25.6,47.3,54.3,D
Brantley Jr., Michael,488726,2022,0.345,21.9,12.7,41.5,60.1,B
Gurriel, Yuli,493329,2022,0.297,34.9,14.3,48.5,64,F
Rojas, Miguel,500743,2022,0.276,30.4,15.5,47.9,62.7,F
Escobar, Eduardo,500871,2022,0.381,34,27.7,52.4,63.9,G
Adrianza, Ehire,501303,2022,0.221,26.2,22.2,44.8,67.3,B
Pham, Tommy,502054,2022,0.371,21.6,26,42,62.5,C
Martinez, J.D.,502110,2022,0.42,31.9,30.1,51.9,63,G
Goldschmidt, Paul,502671,2022,0.506,25.1,26.8,41.7,60,C
Gonzalez, Marwin,503556,2022,0.302,37.6,23.1,50,60.4,F
Altuve, Jose,514888,2022,0.425,28.6,16.2,44.3,62.1,E
Hernandez, Cesar,514917,2022,0.307,25.9,20.4,47.5,64.7,B
Segura, Jean,516416,2022,0.343,34.7,18.5,48.8,62.3,F
Marte, Starling,516782,2022,0.412,32.8,24,49.8,62.8,E
Culberson, Charlie,518586,2022,0.36,42.2,30.5,59,67.7,H
d'Arnaud, Travis,518595,2022,0.409,35.5,26.9,52.8,65.7,G
Donaldson, Josh,518626,2022,0.363,29.3,33.2,47.3,63.9,H
Freeman, Freddie,518692,2022,0.426,27.3,19.5,49.3,59.8,A
Grandal, Yasmani,518735,2022,0.268,20.8,21.6,39.7,55.3,B
Heyward, Jason,518792,2022,0.272,31.2,27.8,48.4,60.3,H
LeMahieu, DJ,518934,2022,0.324,24.5,15.7,39.5,63.6,B
Moustakas, Mike,519058,2022,0.337,37.4,29.2,54.3,56.8,H
Rizzo, Anthony,519203,2022,0.379,29.7,22.8,46.1,57.2,E
Romine, Austin,519222,2022,0.27,38,33.5,53.9,64,H
Stanton, Giancarlo,519317,2022,0.431,26.8,36.5,43.1,58.1,C
Vogt, Stephen,519390,2022,0.273,30.5,27.1,46.5,60.2,H
Perez, Salvador,521692,2022,0.403,43.2,31.8,57.4,60.7,G
Flores, Wilmer,527038,2022,0.326,26.6,18.9,45.6,64.2,B
Garcia, Avisail,541645,2022,0.334,40.7,36.7,59,65.8,H
Bethancourt, Christian,542194,2022,0.379,44.3,34.7,62.5,67.6,G
Ozuna, Marcell,542303,2022,0.364,33.4,28.7,49.4,61.5,H
Villar, Jonathan,542340,2022,0.306,29.1,34.9,51,61.4,H
Ortega, Rafael,542364,2022,0.327,25.8,19.3,45.4,59.6,B
Aguilar, Jesus,542583,2022,0.35,36.3,27,49.5,60.9,H
Berti, Jon,542932,2022,0.331,22.3,24.5,44.5,61.9,B
Crawford, Brandon,543063,2022,0.322,26.2,31.8,50.7,60.8,D
Cron, C.J.,543068,2022,0.428,33.2,24.3,47.7,61.8,E
Gomes, Yan,543228,2022,0.306,39.1,19.4,54.2,63.1,F
Grossman, Robbie,543257,2022,0.322,19.3,23.9,40.9,62.1,B
Harrison, Josh,543281,2022,0.329,35.1,21.5,54.7,59.8,F
Hicks, Aaron,543305,2022,0.317,20.6,25.8,41.1,55.8,D
Higashioka, Kyle,543309,2022,0.334,28.5,26.8,50.6,61.7,H
Hosmer, Eric,543333,2022,0.337,33.8,18.8,49,58.3,F
McCann, James,543510,2022,0.276,35,28.3,51.6,60.7,H
Miller, Brad,543543,2022,0.333,30.1,36.3,50.7,59.8,H
Nola, Austin,543592,2022,0.295,20.6,14.4,42.8,58.6,B
Rendon, Anthony,543685,2022,0.326,18.6,19.6,42.3,62.2,B
Semien, Marcus,543760,2022,0.348,24.8,20.6,47.2,60.8,B
Springer III, George,543807,2022,0.387,25.6,28.2,50.9,62,C
Vazquez, Christian,543877,2022,0.349,31.9,17.2,49.2,64.6,F
Wong, Kolten,543939,2022,0.361,22,20.2,43.1,55.6,B
Gregorius, Didi,544369,2022,0.262,41.1,24,60.5,63.8,F
Garcia, Leury,544725,2022,0.262,35.9,24.4,56.4,64.4,F
Vargas, Ildemaro,545121,2022,0.315,30.7,11.6,47.7,59.9,F
Grichuk, Randal,545341,2022,0.39,32.7,24.7,50.6,59.3,E
Stassi, Max,545358,2022,0.311,21.1,34,44.1,61.3,D
Trout, Mike,545361,2022,0.564,22.6,30.2,43.4,55.8,C
Herrera, Odubel,546318,2022,0.34,38.5,24,52.6,59.4,F
Almora Jr., Albert,546991,2022,0.311,36.5,23.6,51.5,57,F
Harper, Bryce,547180,2022,0.436,35.7,28.2,56.2,65,G
Abreu, Jose,547989,2022,0.393,29.8,23.2,47.3,57.7,E
Diaz, Elias,553869,2022,0.33,33.2,22.7,51.8,63.3,F
Narvaez, Omar,553882,2022,0.28,27.8,23.4,50,60.3,B
Suarez, Eugenio,553993,2022,0.456,21.5,33.1,41.8,60.9,C
Urshela, Gio,570482,2022,0.374,36.1,21.4,53.1,64.9,E
Schoop, Jonathan,570731,2022,0.286,36.8,28.2,55.5,64.4,H
Arenado, Nolan,571448,2022,0.401,32.6,19.1,48.4,61.3,E
Barnhart, Tucker,571466,2022,0.289,25.4,22.5,46.2,65.9,B
Farmer, Kyle,571657,2022,0.335,36.3,19.2,50.3,63.1,F
Haniger, Mitch,571745,2022,0.402,26.4,29.6,45.5,58.9,C
Hernandez, Enrique,571771,2022,0.296,27.2,24.6,47.7,54.7,B
Lamb, Jake,571875,2022,0.426,23.8,31.1,43.3,68.5,C
Maile, Luke,571912,2022,0.328,24.3,27.6,44.9,60.7,D
Muncy, Max,571970,2022,0.348,16.5,26.1,38.6,60.4,D
Myers, Wil,571976,2022,0.416,29.7,31.2,45.3,59.1,G
Naquin, Tyler,571980,2022,0.396,37.8,30.5,58,63.3,G
Piscotty, Stephen,572039,2022,0.358,39,41.6,55.1,63.8,H
Pollock, AJ,572041,2022,0.337,34,24.7,53.6,63.2,F
Taylor, Michael A.,572191,2022,0.355,31.4,29.1,51.5,68.4,H
Thompson, Trayce,572204,2022,0.554,23.3,37.8,43.9,64.7,C
Voit III, Luke,572228,2022,0.411,30.6,37.6,52,65.3,G
Walker, Christian,572233,2022,0.388,23.1,24.6,44.7,61.4,A
Zunino, Mike,572287,2022,0.316,37.1,40.2,51,65.9,H
Carpenter, Matt,572761,2022,0.592,16.6,23.7,41.4,50.3,A
Dickerson, Corey,572816,2022,0.343,40.8,22.8,58.4,57.6,F
Ruf, Darin,573131,2022,0.335,24.1,27.5,40.4,60.3,D
Yastrzemski, Mike,573262,2022,0.358,22.2,22.5,42.9,60.2,B
Contreras, Willson,575929,2022,0.399,31.8,30.9,50.6,66.1,G
Iglesias, Jose,578428,2022,0.332,41.3,13.2,51.9,66.2,F
Bryant, Kris,592178,2022,0.398,24.2,21.5,47.4,60.2,A
Canha, Mark,592192,2022,0.361,24.3,22.1,42.9,63.6,B
Casali, Curt,592200,2022,0.34,23.2,27.1,47.6,61.9,D
Castellanos, Nick,592206,2022,0.373,39.6,32.2,57,68.8,G
Drury, Brandon,592273,2022,0.421,30.1,21.5,45.9,60.7,E
Gamel, Ben,592325,2022,0.349,23.7,23.8,43.1,57.7,B
Judge, Aaron,592450,2022,0.602,22.9,29.8,42.7,58.8,C
Machado, Manny,592518,2022,0.458,30.7,24.9,50.8,63.4,G
Moran, Colin,592567,2022,0.334,30.8,27.7,49.8,60.9,H
Pederson, Joc,592626,2022,0.453,29.6,24.4,46.1,56.1,E
Realmuto, J.T.,592663,2022,0.416,31,25.7,49,57.8,G
Renfroe, Hunter,592669,2022,0.424,31.8,27,47.8,59.1,G
Rosario, Eddie,592696,2022,0.314,40.4,31.9,53.5,64.1,H
Yelich, Christian,592885,2022,0.379,23.2,25,43.2,56.1,C
Merrifield, Whit,593160,2022,0.318,29.8,19.4,50.9,59.5,F
Bogaerts, Xander,593428,2022,0.411,29.2,24.8,45.7,60.8,E
Alberto, Hanser,593643,2022,0.311,47.6,25.5,61.6,64.2,H
Polanco, Jorge,593871,2022,0.362,25.2,25.6,42.4,52.3,D
Calhoun, Kole,594777,2022,0.343,32.3,36.3,53.1,59.9,H
Duvall, Adam,594807,2022,0.399,34.3,29.2,50.5,60.3,G
Kiermaier, Kevin,595281,2022,0.365,27.9,31.9,51.7,64.7,D
Alfaro, Jorge,595751,2022,0.43,46,38,62.6,69.7,G
Profar, Jurickson,595777,2022,0.33,23.7,18.7,43.6,59.4,B
Baez, Javier,595879,2022,0.365,47.5,35.8,55.8,66.2,H
Cave, Jake,595909,2022,0.356,30.6,35,50.7,55.4,H
Hedges, Austin,595978,2022,0.239,28.5,27.1,47.6,65.7,H
Lindor, Francisco,596019,2022,0.385,29.9,22.9,47.8,58.3,E
Odor, Rougned,596059,2022,0.319,30.9,27.3,50.6,61.1,H
Slater, Austin,596103,2022,0.421,26.5,31.2,45.2,66.5,C
Story, Trevor,596115,2022,0.429,33.1,30.8,49.8,63.4,G
Stubbs, Garrett,596117,2022,0.433,28,21.2,39.2,52.1,A
Vogelbach, Daniel,596129,2022,0.405,20.5,20.4,32.2,51.3,A
Sanchez, Gary,596142,2022,0.361,28.7,30.8,44,59.7,H
Kepler, Max,596146,2022,0.294,23.5,19.9,46.1,58.4,B
Franco, Maikel,596748,2022,0.306,38.5,28,53.6,64.9,H
Choi, Ji Man,596847,2022,0.401,19.9,32.3,41.7,57.2,C
Bradley Jr., Jackie,598265,2022,0.285,28.6,29.4,49.7,60.5,H
La Stella, Tommy,600303,2022,0.298,27.6,16.7,40.7,53.3,B
Candelario, Jeimer,600869,2022,0.328,33.6,25.4,52.6,59.7,H
Daza, Yonathan,602074,2022,0.347,35.7,18.7,50.5,61.8,F
Urias, Ramon,602104,2022,0.371,29,27.4,49.8,66.9,G
Anderson, Brian,605119,2022,0.347,29,30.3,50.7,60.7,H
Barnes, Austin,605131,2022,0.317,15.3,17.6,42.1,64.6,B
Bell, Josh,605137,2022,0.358,24.9,21.7,45.3,53.1,B
Betts, Mookie,605141,2022,0.413,22.2,16.5,44.2,61.7,A
Caratini, Victor,605170,2022,0.306,23.8,20.9,42.3,56.9,B
Davis, J.D.,605204,2022,0.459,25.4,37.4,51.3,63.2,C
Garcia, Aramis,605244,2022,0.301,31.1,30.8,52.1,68.7,H
Machin, Vimael,605353,2022,0.274,26.5,17.9,44.7,56.9,B
Perez, Michael,605421,2022,0.259,28,28.4,44.3,58.3,D
Zimmer, Bradley,605548,2022,0.263,33.2,37.4,51.7,63.2,H
Castro, Harold,605612,2022,0.345,39.8,19.8,53.7,62.2,F
Arcia, Orlando,606115,2022,0.37,27,27.3,44.7,61.5,C
Tapia, Raimel,606132,2022,0.346,42.3,21.5,55.4,58.4,F
Aquino, Aristides,606157,2022,0.392,39.3,37.9,56.6,63.4,G
Hernandez, Teoscar,606192,2022,0.465,30.3,35.1,48.8,59.6,G
Marte, Ketel,606466,2022,0.343,28.1,20.7,46.1,59.7,B
Haase, Eric,606992,2022,0.42,35.4,32.8,51.4,63.7,G
Nimmo, Brandon,607043,2022,0.377,21.2,19.6,43.8,61.1,A
Peterson, Jace,607054,2022,0.371,23.4,26.7,40.9,59,C
Turner, Trea,607208,2022,0.406,33.1,26.3,51.2,63.6,G
Stallings, Jacob,607732,2022,0.292,26,22.7,43.7,62.2,B
Ramirez, Jose,608070,2022,0.385,28.7,15.1,46.3,53.1,E
Bregman, Alex,608324,2022,0.348,17.8,14.9,40.3,55.7,B
Gallo, Joey,608336,2022,0.407,27.5,40.6,47.4,62,C
Kelly, Carson,608348,2022,0.297,24.3,21.1,43.6,58.5,B
Seager, Corey,608369,2022,0.358,30.5,26.5,54.5,65.1,H
Winker, Jesse,608385,2022,0.311,18.8,19.9,43.3,54.3,B
Mazara, Nomar,608577,2022,0.357,29.7,26.8,46.5,58.5,H
Plawecki, Kevin,608700,2022,0.269,28.6,19.9,46.7,61.8,F
Refsnyder, Rob,608701,2022,0.48,25.2,24.8,42.5,62.7,A
Reynolds, Matt,608703,2022,0.366,25.5,29.2,41.5,60.7,D
Meneses, Joey,608841,2022,0.491,30.4,23.3,48.4,67.1,E
Andujar, Miguel,609280,2022,0.289,39.6,23.4,51.9,62.9,F
Vosler, Jason,613564,2022,0.439,31.4,25.9,47,60.9,G
Cordero, Franchy,614173,2022,0.418,30.8,37.1,48.9,60.9,G
Reyes, Franmil,614177,2022,0.388,28.4,37.1,47.8,61.3,C
Torrens, Luis,620443,2022,0.334,25.8,26.7,47,62.7,D
Swanson, Dansby,621020,2022,0.431,26.4,30.7,49.4,67.5,C
Newman, Kevin,621028,2022,0.334,31.2,15.6,48.1,65.4,F
Taylor, Chris,621035,2022,0.417,23,39.9,49.9,62.1,C
Correa, Carlos,621043,2022,0.42,26.9,22,44.4,58.2,A
Phillips, Brett,621433,2022,0.313,22.6,38.2,44.5,62.2,D
Taylor, Tyrone,621438,2022,0.391,32.3,26.5,50.9,63,G
Buxton, Byron,621439,2022,0.478,26.8,34.1,46.8,56,C
Bolt, Skye,621450,2022,0.313,27.9,28.5,47.2,61.2,D
Ward, Taylor,621493,2022,0.421,20.6,22.2,41.4,58.7,A
Nido, Tomas,621512,2022,0.33,42.1,34.4,60.5,69.6,H
Wisdom, Patrick,621550,2022,0.438,26.4,36.4,48.1,64.8,C
Wendle, Joey,621563,2022,0.31,39.8,16.7,53.2,68.2,F
Olson, Matt,621566,2022,0.417,28.5,28.9,49.5,62.6,G
Duffy, Matt,622110,2022,0.313,25.5,21.8,45.7,57.9,B
Margot, Manuel,622534,2022,0.351,32.6,24.7,52.7,60.2,F
Camargo, Johan,622666,2022,0.318,33.8,24.9,48.7,62,H
Reyes, Victor,622682,2022,0.345,42.6,27.1,56,59.2,H
Mateo, Jorge,622761,2022,0.362,36.6,30.9,53.9,67.9,H
Heineman, Tyler,623168,2022,0.236,36.5,15.3,55.3,64.9,F
Velazquez, Andrew,623205,2022,0.337,29.3,34,53.9,67,H
Bote, David,623520,2022,0.476,28,33.5,44.7,63,C
Ramirez, Harold,623912,2022,0.368,42,25.5,56.4,65.9,G
Santander, Anthony,623993,2022,0.373,32.5,21.5,47.7,59.8,E
Alonso, Pete,624413,2022,0.42,33.5,24.2,49.9,56.4,E
Arroyo, Christian,624414,2022,0.363,40,20.5,57.5,65.8,F
Biggio, Cavan,624415,2022,0.35,16.4,25.9,40.3,60.4,D
Frazier, Adam,624428,2022,0.272,28.8,14.4,48.7,61.7,F
Trevino, Jose,624431,2022,0.335,40,21.1,50,63.7,F
Gordon, Nick,624503,2022,0.397,39.2,27.8,59.4,66.3,G
McGuire, Reese,624512,2022,0.351,38.1,20.8,51.7,67.2,F
Soler, Jorge,624585,2022,0.386,25.8,31.5,46,57.4,C
Sosa, Edmundo,624641,2022,0.352,45.6,31.4,57.1,65.3,H
Hernandez, Yadiel,628450,2022,0.383,31.5,29.5,51.5,61.2,G
Ibanez, Andy,628451,2022,0.262,24.6,19.4,46.7,66.4,B
Cronenworth, Jake,630105,2022,0.341,21.6,18,41.8,62.4,B
Meadows, Austin,640457,2022,0.288,21.1,13.2,41,61.2,B
Mercado, Oscar,640458,2022,0.321,32.8,26.6,56.7,63.3,H
Pinder, Chad,640461,2022,0.393,30.1,34.5,52.9,61.2,G
Azocar, Jose,640492,2022,0.324,38.4,24.1,55.7,65.3,F
Anderson, Tim,641313,2022,0.363,41.6,23.2,57.9,65.4,F
Bellinger, Cody,641355,2022,0.357,31.7,27.2,49.9,60.2,H
Collins, Zack,641470,2022,0.342,18.9,36.5,41.3,59.3,D
Crawford, J.P.,641487,2022,0.293,20.5,14.3,41.3,55.2,B
Delay, Jason,641511,2022,0.311,31.4,31.2,54.5,64.1,H
Dozier, Hunter,641531,2022,0.365,33,29.2,50.6,64.8,H
Engel, Adam,641553,2022,0.335,28.1,33.6,47.4,68,D
Fraley, Jake,641584,2022,0.409,25,24.1,45.9,58.3,A
Garver, Mitch,641598,2022,0.358,21.9,25.3,42.3,59.1,D
Guillorme, Luis,641645,2022,0.316,21.3,13.3,40.6,61.7,B
Hampson, Garrett,641658,2022,0.321,27.9,25.4,44.4,62.4,D
Heim, Jonah,641680,2022,0.338,29.6,21.4,50.8,64.2,F
Leblanc, Charles,641779,2022,0.435,27.5,25.5,44.3,69.8,C
Mancini III, Trey,641820,2022,0.361,30.1,27.4,48.1,63,H
McMahon, Ryan,641857,2022,0.4,25.4,28.2,45.2,64.8,C
Neuse, Sheldon,641914,2022,0.309,31.4,27.2,50.7,62.1,H
O'Neill, Tyler,641933,2022,0.373,25.9,30.9,46.3,59.3,C
Smith, Dominic,642086,2022,0.278,26,26,45.4,60.5,D
Tellez, Rowdy,642133,2022,0.372,27,23.8,43.5,57.2,A
VanMeter, Josh,642165,2022,0.275,13.7,20.1,36.4,58.9,B
Wade, Tyler,642180,2022,0.275,25.9,18.9,47.1,64.4,B
White, Eli,642201,2022,0.352,23.6,39.6,46.6,59,D
Mejia, Francisco,642336,2022,0.344,51.3,23.4,61.2,66.9,F
Siri, Jose,642350,2022,0.367,36.4,35.9,51.7,65.8,H
Rosario, Amed,642708,2022,0.356,40,21,53.1,64.9,F
Adames, Willy,642715,2022,0.416,29.8,28.2,49.6,59.8,G
Alcantara, Sergio,642727,2022,0.333,26.4,23.8,42.8,58,B
Estrada, Thairo,642731,2022,0.343,32.3,19.7,49.2,63.4,F
Wynns, Austin,642851,2022,0.347,31.3,22.9,43.5,65,F
Benintendi, Andrew,643217,2022,0.361,22.7,20.7,48.2,58,B
Cooper, Garrett,643265,2022,0.4,30.3,25.1,45.2,64.8,G
Dubon, Mauricio,643289,2022,0.254,38.2,15.2,55.6,66.8,F
Jansen, Danny,643376,2022,0.404,21,21.8,45.3,60.1,A
Kemp, Tony,643393,2022,0.284,29.4,13.1,48.9,60.2,F
Kiner-Falefa, Isiah,643396,2022,0.297,30.8,11.2,44.7,62.5,F
McNeil, Jeff,643446,2022,0.377,29.2,15.9,53.8,59.5,E
Schwindel, Frank,643524,2022,0.318,36.8,26.5,54.7,65.1,H
Chang, Yu,644374,2022,0.342,28.3,29.3,47.5,58.9,D
Albies, Ozzie,645277,2022,0.341,42.6,22.9,58.2,65.4,F
Robles, Victor,645302,2022,0.319,33,27.2,53.8,68.1,H
Herrera, Jose,645444,2022,0.251,22.8,23.5,42.1,63.7,B
Ford, Mike,645801,2022,0.322,20.6,21.9,35.2,57.7,B
Devers, Rafael,646240,2022,0.436,36.2,28.1,54.6,62,G
Naylor, Josh,647304,2022,0.364,32.9,19.5,51,59.7,F
Toro, Abraham,647351,2022,0.268,30.9,21.6,47.3,59.9,F
Diaz, Aledmys,649557,2022,0.333,33,22.7,52.4,62.4,F
Urias, Luis,649966,2022,0.359,23.3,22.2,43.2,62.3,B
Diaz, Lewin,650331,2022,0.29,33.5,27.2,46.2,58.6,H
Arraez, Luis,650333,2022,0.345,24.1,7.1,42.9,51.3,B
Jimenez, Eloy,650391,2022,0.444,32.2,30.3,49.8,63.6,G
Torres, Gleyber,650402,2022,0.398,27.7,27.1,49.6,64.4,C
Castro, Willi,650489,2022,0.334,39.8,28.4,58.2,67.1,H
Diaz, Yandy,650490,2022,0.355,19.6,14.3,41.3,52.2,B
De La Cruz, Bryan,650559,2022,0.397,31.1,28.7,49.2,61.7,G
Rengifo, Luis,650859,2022,0.355,34.9,21.5,55.7,62.6,F
Adams, Riley,656180,2022,0.308,34,30.1,45.6,65.2,H
Allen, Greg,656185,2022,0.303,23.7,30.2,46.1,61.2,D
Chapman, Matt,656305,2022,0.407,19.2,28.7,41.7,57.1,C
Chavis, Michael,656308,2022,0.38,39.1,30.8,57.7,70.9,G
Fairchild, Stuart,656413,2022,0.466,18,35.8,48.2,65.5,C
Hilliard, Sam,656541,2022,0.283,20.1,34.8,43.9,57,D
Hoskins, Rhys,656555,2022,0.419,23.2,25.7,41.9,57.3,C
Joe, Connor,656582,2022,0.336,21.7,21.2,40.4,64.7,B
Luplow, Jordan,656669,2022,0.32,24.3,29.9,47.9,53.2,D
McKinstry, Zach,656716,2022,0.347,28.4,21.1,46.6,61.1,B
Mullins II, Cedric,656775,2022,0.355,29.9,22.2,51.3,59.9,F
O'Hearn, Ryan,656811,2022,0.325,30.4,24.1,49.4,59.3,F
Rivera, Emmanuel,656896,2022,0.365,28.1,25.8,50.1,63.5,D
Schwarber, Kyle,656941,2022,0.465,21.7,29,40.6,59.7,C
Smith, Pavin,656976,2022,0.342,24.1,21.7,39.5,59.8,B
Thomas, Lane,657041,2022,0.371,26.1,21.1,44.1,59.5,A
Verdugo, Alex,657077,2022,0.342,24.9,15.5,45.3,59.8,B
DeJong, Paul,657557,2022,0.298,27.9,35.2,48.8,64.1,D
Laureano, Ramon,657656,2022,0.359,28.8,30.3,46.4,62.4,H
Papierski, Michael,657709,2022,0.201,29.7,19.1,43.5,66,F
Sheets, Gavin,657757,2022,0.359,33.2,21.9,47.7,62,F
Olivares, Edward,658668,2022,0.384,33.3,24.9,51.2,66.7,G
Moncada, Yoan,660162,2022,0.338,28.1,27.8,47.1,60.4,D
Ohtani, Shohei,660271,2022,0.461,28.4,28.1,49.3,60.4,C
Tsutsugo, Yoshi,660294,2022,0.238,25.5,21.9,44,60.1,B
Castillo, Diego,660636,2022,0.344,30.4,26.7,43.7,59.7,H
Brujan, Vidal,660644,2022,0.238,31.9,20.7,50.5,60.5,F
Garcia, Dermis,660650,2022,0.482,29.4,44.5,51.2,61.6,G
Acuna Jr., Ronald,660670,2022,0.397,24.3,24.9,47.9,60.8,C
Ruiz, Keibert,660688,2022,0.301,31.4,14.9,50.9,61,F
Montero, Elehuris,660707,2022,0.429,35.9,35.5,52.2,71.9,G
Gonzalez, Oscar,660757,2022,0.408,46.6,26.7,59.3,68.2,G
Yepez, Juan,660766,2022,0.386,37.1,26.1,54.5,65.3,G
Sanchez, Jesus,660821,2022,0.37,32.7,29.6,47.8,59.8,G
Contreras, William,661388,2022,0.483,28.8,34.3,44.6,61.9,G
Serven, Brian,661531,2022,0.298,36.8,27.2,54.5,64.4,H
Varsho, Daulton,662139,2022,0.392,30.5,25.2,50.6,62.8,G
Nootbaar, Lars,663457,2022,0.371,21,23.5,39.2,61.7,A
Nevin, Tyler,663527,2022,0.274,23.7,26.8,45.6,56,D
Hoerner, Nico,663538,2022,0.336,33.8,14.2,49.2,64.7,F
Riley, Austin,663586,2022,0.465,30.1,27.6,51.5,63.2,G
Madrigal, Nick,663611,2022,0.267,28.5,10.3,44.5,66.2,F
Larnach, Trevor,663616,2022,0.415,25.1,40.2,41.6,60.3,C
Mountcastle, Ryan,663624,2022,0.393,37.8,29.8,56.2,63.3,G
McKenna, Ryan,663630,2022,0.381,28.8,35,52.6,70.2,G
Hayes, Ke'Bryan,663647,2022,0.333,27.1,20.7,43.3,58.6,B
Tucker, Kyle,663656,2022,0.378,26.1,19.9,52.7,61.1,A
India, Jonathan,663697,2022,0.357,24.5,23.6,41.3,61.4,B
Bart, Joey,663698,2022,0.435,31,38,47.2,67,G
Raleigh, Cal,663728,2022,0.432,31.1,32.1,52.6,63.1,G
Fortes, Nick,663743,2022,0.336,25.3,22.9,44.7,56.7,B
Grisham, Trent,663757,2022,0.333,20.7,26.2,38.7,58.9,D
Vierling, Matt,663837,2022,0.321,28.3,19.5,44.6,64.7,B
Rivas III, Alfonso,663845,2022,0.356,22.5,26.2,42,60.6,D
Gonzalez, Romy,663853,2022,0.399,35.6,37.9,53.7,62.4,G
Stephenson, Tyler,663886,2022,0.474,25.1,27,43.6,64.5,C
Williams, Luke,663897,2022,0.365,30,29.9,50.7,61.5,H
Rodgers, Brendan,663898,2022,0.354,27.2,22.7,49.4,61.1,B
Lowe, Nathaniel,663993,2022,0.453,29.2,24.9,52.2,62.7,G
Happ, Ian,664023,2022,0.408,26.6,27.2,49,57.7,C
France, Ty,664034,2022,0.364,31.9,19.3,52.5,57.5,F
Lowe, Brandon,664040,2022,0.347,29.9,33.5,53.3,61.7,H
Bader, Harrison,664056,2022,0.329,34.5,22.1,48,59.1,F
Fletcher, David,664058,2022,0.276,32.5,12.2,48.4,61.4,F
Haggerty, Sam,664059,2022,0.399,27.5,27.9,49.3,67.7,C
Moore, Dylan,664238,2022,0.407,18.8,27.6,38.7,59.7,C
Garlick, Kyle,664247,2022,0.415,33.6,35.2,48.7,63,G
Lopez, Alejo,664670,2022,0.301,29.2,16.3,50.6,60.6,F
Straw, Myles,664702,2022,0.254,19.6,12.6,40.5,62.2,B
Isbel, Kyle,664728,2022,0.33,28.2,21.9,46.3,59,B
Higgins, P.J.,664731,2022,0.366,25.7,27.3,43.1,62,D
Bohm, Alec,664761,2022,0.353,31.4,21.1,51.2,62.7,F
Wade Jr., LaMonte,664774,2022,0.315,23.7,17.8,44.8,56.6,B
Zavala, Seby,664874,2022,0.432,31.7,37.6,53.5,67.3,G
Mendick, Danny,664901,2022,0.413,19.3,25.3,42.2,65.1,C
Brown, Seth,664913,2022,0.404,29.1,29.6,48.3,61.2,G
McCarthy, Jake,664983,2022,0.399,29.7,27.4,53.1,65.5,G
Clemens, Kody,665019,2022,0.261,33.3,27.4,53,70.9,H
Walsh, Jared,665120,2022,0.374,30.8,27.6,49.1,61,G
Pena, Jeremy,665161,2022,0.388,37.8,29.7,55.2,68.5,G
Celestino, Gilberto,665482,2022,0.312,21.8,23.4,44.5,60.2,B
Guerrero Jr., Vladimir,665489,2022,0.391,30.5,24.4,49.7,59.3,E
Pache, Cristian,665506,2022,0.247,27.4,30.2,50.5,69.6,D
Soto, Juan,665742,2022,0.363,17.2,19.2,35.5,53.9,B
Taveras, Leody,665750,2022,0.372,31.7,28.1,49.2,65.4,G
Cabrera, Oswaldo,665828,2022,0.4,33.9,26.9,52.4,62,G
Cruz, Oneil,665833,2022,0.466,30.5,35.4,40.5,55.6,G
Chisholm Jr., Jazz,665862,2022,0.473,27,32.1,47.2,59.3,C
Gimenez, Andres,665926,2022,0.422,38.4,26.2,53.7,63.5,G
Kirilloff, Alex,666135,2022,0.346,30.3,20.1,50.3,52.6,F
Lowe, Josh,666139,2022,0.38,25.4,32.6,46.2,62.1,C
Lux, Gavin,666158,2022,0.372,23.7,23.3,42.6,58.2,A
